Name,Price
"Hp 250 G6 Intel Core I3-6006U 2.0Ghz 1TB Hard Drive 4GB RAM 15 Inch DVD+RW Win 10 With 32gb Flash Drive,USB Light","₦ 235,000"
"Hp Notebook 15 Intel Pentium Quad Core (8GB,1TB HDD+ BAG- 32GB Flash+ Mouse- USB Light For Keyboard) Windows 10 Laptop","₦ 220,000"
DELL Latitude 7270- 256SSD Intel Core I7 8GB:RAM 12 INCH WIN10 PRO,"₦ 450,000"
"Lenovo Thinkpad Helix - Intel I5 180GB SSD - 4GB,11.5 - Windows 10","₦ 240,500"
"Hp 15 Intel Core I3-2.0Ghz (8gb Ram,1TB Hdd + 32gb Flash Drive)Windows 10","₦ 236,000"
Hp Color LaserJet Pro M452nw Wireless Printer( Strong & Durable),"₦ 150,250"
DELL INSPIRON 5593 CORE I5 512GB 8GB 10TH GEN 15.6’’ NON-TOUCH,"₦ 388,000"
"DELL XPS 9300, I7-1065G7,512GB SSD 8GB RAM 13.4"" TOUCH, BACKLIT KEYBOARD FR , WIN 10 PRO+3 IN 1 PRINTER","₦ 700,000"
"Hp Pavilion 13.3"" FHD Intel Core I3 8GB RAM 128GB SSD Silver","₦ 266,000"
"DELL Inspiron 15-3567 3.1GHz Turbo Boost Core-i5 7200U 15.6"" 8GB RAM/1TB HDD Netbook (Free Dos)","₦ 389,000"
"Hp 14-DQ1043 Core I3-1005G1 256GB SSD 8GB 14"" Keybod Lite","₦ 255,000"
Lenovo INTEL® CELERON® Lenovo 8GB RAM DDR4-1TB HDD WIN 10+USB LIGHT,"₦ 195,000"
Hp STREAM 11 INTEL® CELERON® 4GB RAM 32GB EMMC WIN 10+USB LIGHT,"₦ 136,999"
"Hp Pavilion 15 Intel Core I3 2.5GHz (8GB RAM,1TB HDD) 15.6-Inch Windows 10 Laptop + Backpack +8Gb Flash","₦ 275,000"
"Hp 15 Intel Pentium Quad Core (500GB HDD- 8GB RAM+32GB Flash, BAG,Fashion Watch) Windows 10 Laptop -red Or Black","₦ 145,000"
"DELL XPS 9300,10TH GEN CORE I7,512gbSSD 8gbRAM,13.4"" TOUCHSCREEN,KEYBOARD LIGHT,FP READER,WIN 10 PRO","₦ 680,000"
"Hp Pavilion X360 15 Intel Core I5 TOUCH (16GB RAM, 1TB HDD) 15.6-Inch Wins 10","₦ 365,000"
DELL Inspiron 15 8th Gen Intel Core I5 8GB RAM 256GB SSD Touchscreen Windows 10 In S Mode,"₦ 349,000"
"Hp Notebook 15 Intel Core I3 (4GB RAM, 500GB HDD BAG- 32GB Flash+ Mouse- USB Light For Keyboard)15.6-Inch Windows 10 Black","₦ 132,700"
Asus E210M Intel Celeron 128GB SSD 4GB RAM 11.6' Wins 10,"₦ 148,000"
"Hp OMEN X 15-dg0001na Core™ I7-9750H (2.6GHz Up To 4.5 GHz) 1TB SSD 32GB RAM,8GB NVIDIA RTX 2070","₦ 1,450,000"
"Hp Pavilion 14 10th Gen Core I5-1TB, 8GB Backlit Keyboard,2gb Nvidia Wins 10","₦ 385,000"
DELL Vostro 3401 14'' FHD(10th Gen Core I3 4GB RAM 1TB / Win10 PRO,"₦ 230,000"
"Hp ENVY 13-bd0023 X360,13"" 11TH GEN CORE I7,1TB SSD 8gbRAM,TOUCHSCREEN,KEYBOARD LIGHT,FP READER,WIN 10","₦ 660,000"
Lenovo Ideapad 500GB HDD/4GB RAM Intel Celeron Dual Core 1.1 Up To 2.4Ghz) Windows 10 + Free Led Lamp,"₦ 170,500"
"Hp Pavilion 15 Gaming Intel Core I5-9300h 4gb Nvidia 256GB SSD Ram 8GB RAM, Backlit Keyboard","₦ 395,000"
DELL LATITUDE 5300 I7-8th Gen 512GB SSD16GB RAM Win10 Pro 2in1,"₦ 570,000"
"Hp Notebook 15 Intel Core I3-12GB RAM, 1TB HDD-WIN 10- 10TH GEN","₦ 243,000"
"Hp 15 - Bs021ne Intel Core I3-5005U 2.0GHz (4GB SDRAM, 500 GB DD) 15.6-Inch Freedos - Black + Bag","₦ 185,500"
"Hp Pavilion 15 Intel Pentium Dual Core 2.1Ghz (4GB RAM, 1TB HDD) 15.6-Inch Windows 10 Laptop + 32GB Flash - Red","₦ 235,000"
Lenovo YOGA C740-14IML Core I5-10210U 256GB SSD 8GB Keybodlite FP,"₦ 399,500"
"Hp SPECTRE 15 X360;Core I7,16gb RAM,512SSD+32GB Optane,2GB Nvidia,TOUCH,Win 10","₦ 798,000"
Hp 250 G6 Intel Core I3 8GB 500GB For Keyboard WINs 10,"₦ 235,000"
Hp Stream 11 Intel Celeron D/C 4GB RAM- 32GB HDD WIN 10+ BAG,"₦ 137,000"
"DELL Latitude 9510,15''Core I7, 16GB RAM 512GB SSD Backlit Keyboard, FP Reader Win 10 Pro + 3in1 Printer","₦ 655,000"
"Lenovo Ideapad Intel Celeron 1TB 4GB RAM HDD 15.6"" Wins 10","₦ 180,000"
LCD Display FPC Plug Connector For IPad 3 4,"₦ 1,557"
"DELL E7285 Corei5-2.4GHz,512GB SSD,8GB RAM 12.3 Windows 10 Pro""","₦ 400,000"
"Hp 250 G6 Intel Core I3 2.0GHz (4GB,500GB HDD) 15.6-Inch Windows 10 Plus Free Flash Drive","₦ 235,000"
"Hp Pavilion Gaming 15 9th Gen Intel Core I7,6gb Nvidia 16gb Ram,1TB+256GB SSD, Backlit Keyboard","₦ 640,000"
DELL Latitude 3310 X360 Intel Core I5 256GB SSD 8GB RAM WIN10 Pro,"₦ 370,000"
DELL Inspiron 14 5400 2in1 Core I7 512SSD 8GB Touch Backlit Win10,"₦ 462,500"
"Hp 15 Intel Pentium Quad Core (4GB,500GB HDD+ 32GB Flash) Windows 10 Laptop + Free Bag- Mouse- USB Light For Keyboard, Red","₦ 140,000"
"Lenovo ThinkPad T14,core I7,16GB RAM 512GB SSD,14"",BACKLIT,FP READER,Win10 Pro","₦ 625,000"
"Hp Envy 15 X360 Intel Core I7,20GB Memory(16gb Optane ,4gb Ram+1TB HDD) Touch,Backlit,Win10","₦ 545,000"
"Hp EliteBook X360 1030 G3 13.3"" CI5 16GB 256 TOUCH PEN WIN 10","₦ 521,400"
Hp Pavilion 15 - Intel Core I5 - 1TB HDD - 8GB RAM - TOUCHSCREEN- Window 10 -Ultra Slim Laptop- B&O Dual Speaker- HP External DVD - Free USB Light For Keyboard+ Mouse+32GB Flash,"₦ 346,000"
"Hp Pavilion X360 Convertible, 3H445EA 14-inches Touchscreen Core I5-10210u 8GB 1TB HDD","₦ 410,000"
"Hp Pavilion 14 X360 Intel Core I3 2.2 UpTo 4.0Ghz (1TB,8GB HDD)Windows 10 +Headfone","₦ 325,000"
"Hp ProBook 430G6, Intel Corei5, 500GB HDD, 4GB RAM, Win10 Pro","₦ 330,000"
Hp 250 G6 Intel Core I3 8GB 500GB+ 32GB Flash+ Mouse+ USB Light For Keyboard HDD DVDrw WIN10,"₦ 240,000"
"Hp Pavilion 15 Intel Pentium Quad Core (4GB,500GB HDD+ 32GB Flash) Windows 10 Laptop + Free Bag- Mouse- USB Light For Keyboard, Red","₦ 225,000"
Hp PAVILION X360 14 10th Gen CORE I5 16GB 1TB TOUCH 2GB NVIDIA,"₦ 475,000"
"Hp OMEN X 15-dg0001na Core™ I7-9750H (2.6GHz Up To 4.5 GHz) 512GB SSD 32GB RAM,8GB NVIDIA RTX 2070","₦ 990,500"
TSTAR Windows 10.1 Tablets 4GB RAM 128GB ROM With Detachable Keyboard+ Ezy Scanner Mouse- Blue,"₦ 115,500"
DELL LATITUDE 9510 CORE I7 512GB 16GB 2-IN-1 TOUCH WIN 10,"₦ 630,000"
Lenovo Ideapad 8th Gen Intel Core I3 (8GB/1TB) Wins 10+ Free Bag,"₦ 240,000"
Hp Elitebook 1030-G1 Intel Core M5-6Y57 1.1GHz 256ssd 16gb HD Webcam Bluetooth No Optical Drive 13 Inch Screen Window 10Professional-SLIVER,"₦ 330,000"
"Hp Stream 14 Intel Celeron, 4GB RAM, 64GB EMMC, Windows 10","₦ 170,500"
Lenovo Ideapad Intel Celeron (4GB RAM/500GB HDD) Wins 10+ 32GB FLASH,"₦ 173,800"
"Hp Notebook 15 Intel Core I3 (16GB RAM, 1TB HDD)-Windows 10","₦ 255,000"
"Hp 15-DY1751ms Intel Core I5-1035G1.1GHz,512ssd/8gb Touchscreen ""15""Windows 10","₦ 350,000"
"Lenovo Ideapad Intel Celeron 15.6"" (4GB/500GB) Wins 10+ 32GB FLASH","₦ 174,500"
"Hp Pavilion 15 Intel Core 17,16GB Optane, 8GB Ram, 1TB - 3GB NVIDIA Graphics,Win10","₦ 505,000"
Diamond 15.6inches 4GB/500GB Core I3-5005U Windows10 Diamond Laptop,"₦ 180,000"
"Hp Notebook 15- Intel® Core™ I3 (4GB RAM/1TB HDD) 15"" Windows 10+32GB FLASH","₦ 158,000"
"Hp Notebook 15-Intel Core I3-2.4GHz,15.6 Inches,HD Camera,Stereo Speaker(1TB HDD,4GB RAM+32GB Flash,Mouse,Fashion Sport Watch,USB Light)Windows 10","₦ 230,000"
"Hp Notebook 15 -Intel Core I3, 2.4Ghz, 1TB HDD, 4GB Ram+BAG- 32GB Flash, Mouse, USB Light For Keyboard- Webcam, Bluetooth, DVDRW, 15.6"", Win10","₦ 137,700"
"Hp 250 G6 Core I3 ,500GB HDD 8GB RAM 15.6-Inch Win 10 + Mouse","₦ 235,000"
"Hp 22-c0546nh All-in-one Ci5 8gb 1tb 16gb Ssd, 9CT02EA.","₦ 402,600"
Hp STREAM 11 INTEL® CELERON® 4GB RAM 32GB EMMC WIN 10+USB LIGHT,"₦ 137,000"
Hp Pavilion 15 Gaming Core I5 8GB 256SSD 4GB Nvidia,"₦ 408,500"
"Hp Notebook 15 Intel Core I3-16GB RAM, 1TB HDD-WIN 10- 10TH GEN","₦ 255,000"
Lenovo INTEL® CELERON® Lenovo 8GB RAM DDR4-1TB HDD WIN 10+USB LIGHT,"₦ 190,000"
DELL Vostro Intel Core I3(8GB RAM 1TB HDD) 15.6 Wins 10,"₦ 234,800"
"Hp 15 Intel Pentium Dualcore (500GB, 4GB RAM), WLAN, Bluetooth® 4.0, Webcam, DTS Studio Sound Windows 10","₦ 206,400"
"Hp Pavilion Gaming Intel Core I5-9300h, 3gb Nvidia 8gb Ram,1tb Hdd+128gb Ssd, Backlit Keyboard","₦ 450,000"
DELL LATITUDE 5400 CI7 8TH GEN 512SSD 32GB BACKLIT KEYBOARD TOUCH,"₦ 535,500"
"Surface Pro (Intel Core I7, 16GB RAM, 1TB) – Newest Version","₦ 780,000"
"Hp Pavilion 15 Intel Pentium Dual Core 2.1Ghz (4GB RAM, 1TB HDD) 15.6-Inch Windows 10 Laptop + 32GB Flash - Red","₦ 235,000"
"Lenovo ThinkPad Yoga X380, Intel Core I7-8TH GEN, (8GB DDR4, 256GB SSD) 13.3""-Inch FHD Multi Touch, Windows 10 Pro Laptop","₦ 470,000"
"Lenovo THINKPAD 13 2ND GEN WINDOWS 10 256GB SSD 16GBRAM DUAL CORE(2 CORE) I7 2.7GHZ SILVER 7500U,13INCH","₦ 480,000"
DELL Inspiron 15 N5000 Intel Pentium Dual Core 500GB HDD 4GB RAM 15.6-Inch Win 10,"₦ 120,000"
Hp Stream 14 Intel Celeron D/C 64GB HDD- 4GB RAM WIN 10+ Flash,"₦ 170,000"
Hp ENVY 13 10TH GEN CORE I7 NVIDIA MX350 (2GB) 16GB 1TB SSD 13.3” TOUCH KEYBOD LITE,"₦ 595,000"
"DELL Latitude 5410 14"" Full HD , Intel Core I7-10610U 1.8GHz, 16GB RAM, 512GB SSD, Windows 10 Pro","₦ 580,000"
"Hp Pavilion 14 X360 Intel Core I5 1.6 Up To 3.4ghz 8gb Ram 1TB HDD Toucscreen, Backlit Keyboard Windows 10","₦ 365,000"
DELL Inspiron 14 3476 Intel Core I7-8550U 1.8 Upto 4.0ghz 1TB HDD 12GB Ram +2gb Radeon Graphics,"₦ 425,000"
"Hp Notebook 15 Intel Core I3 (8GB RAM, 1TB HDD)-Windows 10","₦ 234,000"
"Hp Notebook 15-bs506na 15.6"" Intel® Celeron® N3060 (1.6 GHz) 4GB RAM 1TB HDD NO DVD Windows 10","₦ 195,000"
"Lenovo ThinkPad X1 Yoga 4th Windows 10 Pro - Intel I7-8650U,8th Gen ,512gb SSD, 16GB RAM,Touchscreen","₦ 620,000"
"DELL LATITUDE 5290 2-IN-1:CORE I5-8365U,8GB,256SSD,WIN10PRO","₦ 385,000"
"DELL LATITUDE 5290 2-IN-1:CORE I5-8365U,8GB,256SSD,WIN10PRO","₦ 172,999"
Lenovo INTEL® CELERON® Lenovo 4GB RAM DDR4-1TB HDD WIN 10+USB LIGHT,"₦ 395,000"
Hp ENVY 13 8th Gen Core I5 256GB SSD 8GB RAM FingerPrint Reader Backlit Keyboard Windows 10,"₦ 243,000"
"Hp Notebook 15 Intel Core I3 (8GB RAM, 1TB HDD-WIN 10- 10TH GEN","₦ 243,000"
Hp Notebook 15 Intel Core I3 Laptop 15.6 Inch 12GB RAM 1TB HDD,"₦ 388,000"
DELL Latitude 5490 Intel Core I5 256GB SSD 8GB RAM BACKLIT Win10 Pro +Free Laptop Table,"₦ 2,099"
Ultra Thin 8.5 Inch LCD Writing Tablet Digital Drawing Handwriting Pad Board UK,"₦ 300,000"
Hp X360 Core I3-8145u 4GB RAM 1TB HDD No Optical Drive Win10,"₦ 240,700"
"Hp 15 Intel Core I3 (8GB,1TB HDD+free Mouse)Touchscreen Wins 10","₦ 322,000"
"Hp Pavilion 14 X360 Intel Core I3 2.1 UpTo 3.4Ghz (1TB, 8GB HDD)Wins10","₦ 611,500"
"Asus Q536FD-BI7T15 2-in-1: Core I7-8565U, 16 GB, 2TB HDD+256GB SSD,, 15.6"" UHD Touchscreen, 2GB NVIDIA","₦ 228,500"
"Hp 15 Intel Core I3-2.0Ghz(1TB,4GB )Wins 10+32gb Flash Drive","₦ 176,900"
"Lenovo Ideapad Intel Celeron 1TB 4GB RAM HDD 15.6"" Wins 10","₦ 440,000"
DELL Inspiron 15 3593 15.6'' Full HD Touchscreen Intel Core I7-16GB RAM 512GB,"₦ 590,000"
"DELL LATITUDE E7390 8Th Corei7,1.8GHz,512GB SSD,16GB ,Win10pro","₦ 395,000"
"Hp Pavilion 15- 8th Gen Intel Core I5 15.6 Inches,32GB Flash+Mouse+Fashion Watch Dual Speaker(1TB HDD,12GB RAM)Windows 10","₦ 328,000"
"Asus X751L – (17.3-Inch, 2.8GHz Intel Core I7, 8GB RAM, 1TB HDD) 2GB RAM Windows 10 Black","₦ 20,399"
Portable 4G Wireless Mobile WiFi Hotspot Router Modem 2050mAh Long Standby Battery 150Mbps High Speed Support 10 Device Secure Internet Access-Six Mode Energy Saving,"₦ 235,000"
"Hp 250 G6 Intel Core I3 (8GB RAM, 500GB HDD) 15.6-Inch Windows 10 Laptop +32GB Flash- Mouse- USB Light","₦ 322,000"
Hp Pavilion 15- Core I3- 1TB- 12GB Backlit Keyboard Wins 10,"₦ 472,000"
DELL INSPIRON 7000 SERIES CORE I5 9TH GEN 512GB 16GB 15.6’’,"₦ 700,000"
"DELL XPS 9300,10TH GEN CORE I7,512gbSSD 8gbRAM,13.4"" TOUCHSCREEN,KEYBOARD LIGHT,FP READER,WIN 10 PRO+PRINTER","₦ 420,000"
"DELL INSPIRON 15,10TH GEN, I7,512GB SSD 12GB RAM,TOUCH,WIN 10","₦ 135,900"
"Hp Stream 14-Intel® Celeron® Processor (4GB RAM, 32GB EMMc) + 32GB FLASH DRIVE + USB LIGHT","₦ 240,000"
"Hp 250 G6 Intel Core I3 4GB,1TB HDD 15.6-Inch Win 10 USB LAMP","₦ 530,000"
"Lenovo THINKBOOK Plus,dual Screen 13” 256gb,8gb Ram,core I5,10th Gen,win10pro,Pen,fingerprint,touchscreen.","₦ 234,000"
"Hp Notebook 15 Intel Core I3- 8GB RAM, 1TB HDD-WIN 10- 10TH GEN","₦ 630,000"
"DELL Latitude 9510, 15'' Core I7, 16GB RAM 512GB SSD BACKLIT KEYBOARD ,FP Reader Win 10 Pro","₦ 365,000"
"Hp Pavilion X360 15 Intel Core I5 TOUCH (8GB RAM, 1TB HDD) 15.6-Inch Wins 10 + MOUSE","₦ 215,000"
"Hp 15 Intel Pentium (1TB HDD, 4GB RAM,Wins10","₦ 217,000"
"Hp Notebook 15 Intel Core I3 (4GB RAM, 500GB HDD-WINDOW'S 10","₦ 127,000"
"Asus VivoBook X541SA- Intel Pentium Quad Core- 500GB HDD- 4GB RAM+32GB Flash, USB Light For Keyboard- Windows 10- Silver","₦ 372,000"
Lenovo Yoga C740 Convertible 10th Gen Intel Core I5 256GB SSD 8GB RAM Backlit/Touch Win 10,"₦ 301,000"
Acer Travel Mate MTP259-M-73U7 Intel Core I7-6500U 1tb 4gb Optical Drive 15 Inch Window 7Professional-BLACK,"₦ 310,000"
"Lenovo Ideapad 720S-131KB Intel Core I5 1.8Ghz (8GB RAM,256 SSD) Windows 10 HOME","₦ 150,000"
Elepaq Elepaq- Constant 4.5KVA Key Start Generator 100% Copper-,"₦ 320,000"
"Hp Pavilion 14 10th Gen Intel Core I3, 4gb, 1tb Windows 10","₦ 124,000"
"Asus VivoBook Max X541NA-PD1003Y-Intel Pentium N4200,15.6-inch - 4GB RAM - 500GB HDD-Windows 10+32GB FLASH + USB LIGHT","₦ 247,000"
"Lenovo Notebook 15 TouchScreen, Intel Pentium 1TB HDD,4GB RAM WIN10+32GB FLASH","₦ 410,000"
"Hp Pavilion Gaming Laptop- Core I5-9300h, 3gb Nvidia 8gb Ram,1TB+128GB SSD, Backlit Keyboard","₦ 288,000"
"Hp Elitebook 850 G4 Intel Core I7,512gb Ssd ,16gb Ram,15.6 Inch,7th Gen,Win 10pro,silver","₦ 450,000"
"Asus X540SA-RBPDN09 Intel Pentium Quad Core N3710 1.6GHz 1tb 4gb Webcam Optical Drive ""15""(1366x768) Window 10-SILVER","₦ 235,000"
Hp Pavilion 15 - Intel Core I5 - 1TB HDD - 8GB RAM - TOUCHSCREEN- Window 10 -Ultra Slim Laptop- B&O Dual Speaker- HP External DVD - Free USB Light For Keyboard+ Mouse+32GB Flash,"₦ 345,000"
"Hp Pavilion 15 X360 Intel Core I3 7100U 2.4Ghz (8GB RAM,1TB HDD)Touchscreen Windows 10","₦ 345,000"
Lenovo Ideapad 330 171KB Gaming Laptop 17.3-inches Core I7-8550U 16GB RAM 1TB HDD 2GB GeForce MX150,"₦ 428,500"
Hp Pavilion 15-bs289wm INTEL PENTIUM 1TB HDD 4GB RAM (TOUCH SCREEN) WINS 10 - 4ND16UA,"₦ 237,000"
"Lenovo Ideapad Intel Celeron 1TB 4GB RAM HDD 15.6"" Wins 10","₦ 180,000"
"DELL Inspiron 13 5000 10th Gen 2 In 1 Intel Core I5 (256GB, 8GB HDD)13-Inch Wins 10 Backlit Keyboard","₦ 399,000"
Hp Pavilion 15 Intel Core I5 1TB HDD 12GB RAM TOUCH Windows 10,"₦ 360,000"
"Hp Notebook 15 Intel Core I3 (8GB RAM, 1TB HDD) - WIN 10+ BAG","₦ 234,000"
"Hp Notebook 15 Intel Core I3 (4GB RAM, 500GB HDD BAG- 32GB Flash+ Mouse- USB Light For Keyboard)15.6-Inch Windows 10 Black","₦ 230,000"
Hp 15 Intel Core I3 (4GB/1TB HDD)WINS 10 Home Black Laptop Plus Free Flash Drive,"₦ 230,000"
Hp Stream 11 Intel Atomx5 4gb Ram 32gb Emmc +HP MOUSE Wins10,"₦ 145,000"
"Hp HP15 Intel Pentium 500 HDD, 4GB RAM WIN10 Touch Screen +BAG, 32GB Flash Drive","₦ 265,000"
Lenovo THINKPAD L590 8TH GEN 256GB SSD 8GB CORE I5 8250U 15INCH WINDOWS 10 PRO FINGERPRINT READER,"₦ 330,000"
"Hp Notebook 15-10TH Gen Cor I5 1TB HDD, 16GB RAM WIN 10","₦ 362,000"
"Hp 15 Intel Pentium Quadcore-(4gb RAM 1TB HDD+ 32GB Flash, Mouse, USB Light For Keyboard) 15.6 Inch Windows 10 - Red","₦ 237,000"
"Hp 240 G7 Intel Core I3 (4GB RAM,1TB HDD) Wins10","₦ 240,000"
"Hp Notebook-15-TOUCHSCREEN PC 10th Gen Intel® Core™ I5-10210U,8GB RAM, 2TB HDD, Win 10","₦ 330,000"
"Hp Pavilion X360 15 Intel Core I5 TOUCH (8GB RAM, 1TB HDD) 15.6-Inch Wins 10 + MOUSE","₦ 365,000"
"Hp SPECTRE 15-EB0043DX X360;Core I7-10TH Gen,16gb RAM,512SSD+32GB Optane,2GB Nvidia,TOUCH,Win 10","₦ 810,000"
Lenovo YOGA Core I5 256GB SSD 8GB 14 Inches Windows 10 + Flash,"₦ 492,000"
"Hp NOTEBOOK 15,INTEL CORE I7 15.6:INCHES, TOUCH,1TB HDD, 12GB RAM+16GB OPTAIN MEMORY,DVD OPTICAL DRIVE, BACKLIT KEYBOARD","₦ 350,000"
Lenovo FLEX 15 CI7-8565U 1.8GHZ 512SSD 16GB RAM WIN 10,"₦ 480,000"
"Hp 240 G7, CORE I3 1TB HDD 4GB RAM; 14"" HD","₦ 245,000"
"Hp Pavilion 15 Intel Pentium Quad Core (500GB HDD,4GB RAM+32GB Flash+BAG, USB Light For Keyboard Windows 10 Laptop - Silver","₦ 235,000"
"Hp Pavilion X360 14 Intel Core I5 1.6 Upto 3.4Ghz 1TB, 8GB RAM TouchScreen Wins 10","₦ 365,000"
"Hp Notebook 15 Intel Core I3 (4GB RAM, 500GB HDD+ Mouse- USB Light For Keyboard)","₦ 230,000"
DELL Alienware M15 R2 9th Gen Core I9 512gb 16gb 8gb Nvidia 2070 Windows 10,"₦ 1,100,000"
"Lenovo ThinkPad T14,10TH GEN I7,16GB 512GB SSD 14"",BACKLIT,Win10 Pro","₦ 630,500"
"Hp 15 Intel Celeron (4GB,500GB HDD) Windows 8 Laptop - BAG- MOUSE- FASHION WATCH","₦ 98,000"
"Hp 250 G5 Intel Core I3 (4GB RAM,1TB HDD+ 32GB Flash, Mouse, USB Light For Keyboard) Windows 10","₦ 240,000"
Asus T303U INTEL CORE I5 12.6INCHES 256GB:SSD 8GB:RAM WIN10,"₦ 300,000"
Hp 15 Intel Core I5 4GB RAM 1TB HDD Windows 10 + Mouse,"₦ 390,000"
Hp PAVILION 15 C17 1TB 16GB 10TH GEN WIN 10 TOUCH 4GB NVIDIA,"₦ 527,000"
Hp Zbook 17: 9th Gen I7 512SSD 32GB Nvidia RTX3000(6GB),"₦ 1,280,000"
DELL Inspiron 14 Intel Core I5 8GB 1TB HDD Wins10,"₦ 380,000"
"DELL Latitude 7390 2-IN-1:Intel Core I5-8350U,Convertible1.7GHz,256ssd/16gb,Touch,Backlit,""13""(1920x1080),Win10Pro-BLACK","₦ 370,000"
Hp Notebook 15.6″ Intel Core I5 (8GB RAM + 512GB SSD) 10th Gen,"₦ 380,000"
"Hp 250G6 Intel Core I3 (4GB,500GB HDD) Wins 10 + Free 32GB Flash Drive","₦ 230,000"
"Hp 250G6 Intel Core I3 (4GB,500GB HDD) Wins 10 + Free 32GB Flash Drive","₦ 684,000"
"Hp Probook 450 G4, Core I7, 1TB, 8GB Ram, 15.6 Inch, Win10Pro+Antivirus N Bag+Flash","₦ 330,000"
"Hp 15-TOUCHSCREEN PC 10th Gen Intel® Core™ I5-10210U, 12GB RAM, 1TB HDD, Win 10","₦ 525,720"
"Hp PAVILION 15 CS3073CL Intel Core I7,16gb,1tb,15.6,Windows 10","₦ 420,250"
"DELL Latitude 5480:Intel Core I7-7600U,2.8Ghz,500gb/8gb,Cam,Blth,Backlit Keyboard,Touch Screen,No Dvd Rom,""14"",Win10Pro","₦ 431,220"
"DELL LATITUDE 5290 2-IN-1,Core I7,16gb,128gb SSD,12.3”,Wins 10pro","₦ 590,000"
"Lenovo THINKPAD T490S,Core I7 512GB SSD 8GB,TOUCH,KEYBOARD LIGHT,FP READER,WIN 10 PRO","₦ 403,200"
Hp ELITEBOOK 820 G4 CORE I5-7300U 8GB RAM 512SSD WIN 10Pro,"₦ 379,000"
"Hp Pavilion X360 15-Cr0002nia 1.6GHz- 3.4 GHz Turbo Boost Intel Core-i5 8250U - 8GB RAM, 1TB HDD - Win 10","₦ 380,000"
Hp 15-intel Corei5 Touchscreen-256GB SSD+16GB Optane /12GB RAM+ 32flash Mouse,"₦ 285,000"
"Hp 15 Intel Pentium Quad Core (2TB HDD- 8GB RAM+32GB Flash, Mouse,Fashion Watch) Windows 10 Laptop - GOLD","₦ 120,000"
"Lenovo IdeaPad 300e N3450, 11-Inch HD, 64GB, 4GB + 32gb Flash Drive","₦ 137,000"
Hp STREAM 11 INTEL CELERON® 4GB RAM 32GB EMMC WIN 10+32GB FLASH,"₦ 137,000"
Hp Stream 11 Intel Celeron D/C 4GB RAM- 32GB HDD WIN 10+ BAG,"₦ 201,000"
Hp Notebook 15 Intel Pentium Quad Core 4GB RAM 1TB HDD WIN 10,"₦ 6,120"
Adjustable Laptop Stand Laptop Holder Folding Cooling Mesh Bracket Laptop,"₦ 235,000"
"Hp 15-f271wm-2.16GHZ, Intel Pentium 15.6-inch 4GB RAM, 500GB HDD Windows 10+32GB FLASH","₦ 470,000"
"Lenovo ThinkPad Yoga X380, Intel Core I7-8TH GEN, (8GB DDR4, 256GB SSD) 13.3""-Inch FHD Multi Touch, Windows 10 Pro Laptop","₦ 125,000"
"Hp 15-bs020wm Intel Pentium, Quad Core, 500GB HDD, 4GB RAM,TouchScreen,Windows 10 + 32GB FLASH","₦ 315,000"
"Hp Pavilion 14 Convertible Intel Core I3-8130U 2.2GHz (4GB RAM,1TB HDD) Wins 10 - Silver","₦ 350,000"
"DELL Latitude 7390,2 IN 1,8TH GEN,8350U,Core I5,256GB SSD,8GB RAM,TOUCH,13inch, Windows 10,1.7GHZ","₦ 415,900"
"Hp Envy 13 Intel Core I5-1035G1 (256GB SSD,8GB RAM)Backlit 13.3-inch Wins 10","₦ 7,499"
500W PC Power Supply 24 Pin ATX SATA Computer 120mm Silent LED Cooling Fan-Black (black),"₦ 560,000"
Hp Envy 15 X360 CORE I7 8gb Ram 512ssd 15.6 ''Wins10,"₦ 243,000"
Hp Notebook 15 Intel Core I3 Laptop 15.6 Inch 12GB RAM 1TB HDD,"₦ 188,000"
"Lenovo IdeaPad 3(128GB SSD, Intel Pentium Gold,4GB) WIns 10 In S Mode","₦ 136,999"
Hp STREAM 11 INTEL® CELERON® 4GB RAM 32GB EMMC WIN 10+USB LIGHT,"₦ 230,000"
"Hp 250 G Series-Intel Core I3 (4GB, 500GBHDD) 15.6"" Windows 10 Laptop + Bag - Black- 32\GB Flash- USB Light","₦ 3,360"
3D Wireless Optical 2.4G Car Shaped Mouse Mice 1600DPI USB For Computer Green-,"₦ 350,000"
Hp Pavilion 15 X360 Intel Core I3 8gb Ram 1tb Hdd Touchscreen + Freebag +Headfone +Ledlamp +32gb Flash Drive,"₦ 234,000"
"Hp Notebook 15 Intel Core I3 (8GB RAM, 1TB HDD) - WIN 10+ BAG","₦ 243,000"
"Hp Notebook 15 Intel Core I3 (12GB RAM, 1TB HDD-WIN 10 10TH GEN","₦ 630,000"
"DELL Latitude 9510, 15'' Core I7, 16GB RAM 512GB SSD Win 10 Pro","₦ 245,000"
"Lenovo Ideapad 330-151KB Intel Core I3,1tb/4gb,,""15 Win 10","₦ 408,000"
Asus FX53VD-MS71 15.6 Inch Core I7 8GB 1TB GTX1050 Win10,"₦ 435,000"
"DELL LATITUDE 5300 2-in-1 CORE I5-1.6GHZ 512GB SSD 8GB RAM,Touchscreen,Backlit Keyboard,Win10 Pro","₦ 160,000"
"Hp Notebook 15 Intel Corei3 1TB HDD, 4GB DVD Writer Window 10","₦ 255,000"
